[Tue Jul 16 14:10:36.811882 2019] [php7:notice] [pid 31233] [client 127.0.0.1:57792] PHP Notice:  Undefined index: price in /var/www/dev/alisimbi/includes/classes_extension.php on line 468
[Tue Jul 16 14:10:36.812225 2019] [php7:notice] [pid 31233] [client 127.0.0.1:57792] PHP Notice:  Undefined index: price in /var/www/dev/alisimbi/includes/classes_extension.php on line 468
[Tue Jul 16 14:12:59.586991 2019] [php7:notice] [pid 30929] [client 127.0.0.1:57846] PHP Notice:  Undefined variable: start_learning in /var/www/dev/alisimbi/includes/classes_extension.php on line 508, referer: http://dev.alisimbi/
[Tue Jul 16 14:12:59.587878 2019] [php7:notice] [pid 30929] [client 127.0.0.1:57846] PHP Notice:  Undefined variable: start_learning in /var/www/dev/alisimbi/includes/classes_extension.php on line 508, referer: http://dev.alisimbi/
[Tue Jul 16 14:12:59.588679 2019] [php7:notice] [pid 30929] [client 127.0.0.1:57846] PHP Notice:  Undefined variable: start_learning in /var/www/dev/alisimbi/includes/classes_extension.php on line 508, referer: http://dev.alisimbi/
[Tue Jul 16 14:12:59.589468 2019] [php7:notice] [pid 30929] [client 127.0.0.1:57846] PHP Notice:  Undefined variable: start_learning in /var/www/dev/alisimbi/includes/classes_extension.php on line 508, referer: http://dev.alisimbi/
[Tue Jul 16 14:12:59.590338 2019] [php7:notice] [pid 30929] [client 127.0.0.1:57846] PHP Notice:  Undefined variable: start_learning in /var/www/dev/alisimbi/includes/classes_extension.php on line 508, referer: http://dev.alisimbi/
[Tue Jul 16 14:12:59.591147 2019] [php7:notice] [pid 30929] [client 127.0.0.1:57846] PHP Notice:  Undefined variable: start_learning in /var/www/dev/alisimbi/includes/classes_extension.php on line 508, referer: http://dev.alisimbi/
[Tue Jul 16 15:38:04.963744 2019] [php7:warn] [pid 2156] [client 127.0.0.1:59864] PHP Warning:  Use of undefined constant text - assumed 'text' (this will throw an Error in a future version of PHP) in /var/www/dev/alisimbi/controller/training.php on line 55, referer: http://dev.alisimbi/
[Tue Jul 16 15:38:04.987218 2019] [php7:warn] [pid 2156] [client 127.0.0.1:59864] PHP Warning:  Use of undefined constant white - assumed 'white' (this will throw an Error in a future version of PHP) in /var/www/dev/alisimbi/controller/training.php on line 55, referer: http://dev.alisimbi/
